Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession,Instrument,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,ReleaseDate,sample_acc,Sample Name,sex,source_name,SRA Study,strain
SRR2727616,RNA-Seq,43,222253584,PRJNA299180,SAMN04194985,230713033,E4.5 Epiblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355363,GSM1912425,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,222,220,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121202,GSM1912425,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727617,RNA-Seq,43,246684335,PRJNA299180,SAMN04194986,254643050,E4.5 Epiblast,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355364,GSM1912426,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,246,242,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121201,GSM1912426,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727618,RNA-Seq,43,243015059,PRJNA299180,SAMN04194987,252694256,E4.5 Epiblast,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1355365,GSM1912427,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,243,240,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121200,GSM1912427,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727619,RNA-Seq,43,49028213,PRJNA299180,SAMN04194988,53857088,E4.5 Epiblast,GEO,public,sra,"gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX1355366,GSM1912428,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,49,51,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121199,GSM1912428,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727620,RNA-Seq,43,40491423,PRJNA299180,SAMN04194989,46695676,E4.5 Epiblast,GEO,public,sra,"s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX1355367,GSM1912429,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,40,44,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121198,GSM1912429,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211906,RNA-Seq,43,263647061,PRJNA299180,SAMN04538335,262130262,Epi,GEO,public,sra,"ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX1619539,GSM2083182,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,263,249,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328551,GSM2083182,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211907,RNA-Seq,43,233579913,PRJNA299180,SAMN04538336,233849936,Epi,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1619540,GSM2083183,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,233,223,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328550,GSM2083183,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211908,RNA-Seq,43,216379827,PRJNA299180,SAMN04538337,216270700,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1619541,GSM2083184,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,216,206,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328549,GSM2083184,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211909,RNA-Seq,43,207614062,PRJNA299180,SAMN04538338,208279380,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1619542,GSM2083185,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,207,198,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328548,GSM2083185,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211910,RNA-Seq,43,198406687,PRJNA299180,SAMN04538339,199562933,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1619543,GSM2083186,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,198,190,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328547,GSM2083186,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211911,RNA-Seq,43,141518203,PRJNA299180,SAMN04538340,143620116,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619544,GSM2083187,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,141,136,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328546,GSM2083187,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211912,RNA-Seq,43,132051882,PRJNA299180,SAMN04538341,137440568,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619545,GSM2083188,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,132,131,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328545,GSM2083188,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211913,RNA-Seq,43,54978037,PRJNA299180,SAMN04538342,59160344,Epi,GEO,public,sra,"ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX1619546,GSM2083189,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,54,56,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328544,GSM2083189,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211914,RNA-Seq,43,150994586,PRJNA299180,SAMN04538343,156686311,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX1619547,GSM2083190,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,150,149,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328543,GSM2083190,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211915,RNA-Seq,43,145647235,PRJNA299180,SAMN04538344,151331862,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1619548,GSM2083191,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,145,144,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328542,GSM2083191,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211917,RNA-Seq,43,237434605,PRJNA299180,SAMN04538346,237345828,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1619550,GSM2083193,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,237,226,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328540,GSM2083193,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211918,RNA-Seq,43,194025288,PRJNA299180,SAMN04538347,194807505,Epi,GEO,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1619551,GSM2083194,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,194,185,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328539,GSM2083194,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211919,RNA-Seq,43,184486512,PRJNA299180,SAMN04538348,184912876,Epi,GEO,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1619552,GSM2083195,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,184,176,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328579,GSM2083195,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211920,RNA-Seq,43,175077209,PRJNA299180,SAMN04538349,176826596,Epi,GEO,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX1619553,GSM2083196,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,175,168,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328578,GSM2083196,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211921,RNA-Seq,43,62382637,PRJNA299180,SAMN04538350,64281497,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1619554,GSM2083197,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,62,61,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328577,GSM2083197,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211922,RNA-Seq,43,134466547,PRJNA299180,SAMN04538351,139058832,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619555,GSM2083198,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,134,132,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328576,GSM2083198,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211923,RNA-Seq,43,110087697,PRJNA299180,SAMN04538352,113212552,Epi,GEO,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1619556,GSM2083199,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,110,107,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328575,GSM2083199,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211924,RNA-Seq,43,79640988,PRJNA299180,SAMN04538353,82214967,Epi,GEO,public,sra,"s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX1619557,GSM2083200,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,79,78,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328574,GSM2083200,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211925,RNA-Seq,43,86397879,PRJNA299180,SAMN04538354,89134938,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619558,GSM2083201,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,86,85,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328573,GSM2083201,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211926,RNA-Seq,43,41571067,PRJNA299180,SAMN04538355,43220176,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619559,GSM2083202,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,41,41,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328572,GSM2083202,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211927,RNA-Seq,43,85746816,PRJNA299180,SAMN04538356,90824312,Epi,GEO,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX1619560,GSM2083203,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,85,86,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328571,GSM2083203,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211928,RNA-Seq,43,88459342,PRJNA299180,SAMN04538357,91681017,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619561,GSM2083204,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,88,87,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328570,GSM2083204,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211929,RNA-Seq,43,320695978,PRJNA299180,SAMN04538358,315540279,Epi,GEO,public,sra,"ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX1619562,GSM2083205,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,320,300,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328569,GSM2083205,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211930,RNA-Seq,43,252456784,PRJNA299180,SAMN04538359,254532987,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1619563,GSM2083206,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,252,242,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328568,GSM2083206,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211931,RNA-Seq,43,299940222,PRJNA299180,SAMN04538360,295077050,Epi,GEO,public,sra,"s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX1619564,GSM2083207,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,299,281,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328567,GSM2083207,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211932,RNA-Seq,43,314466611,PRJNA299180,SAMN04538361,309728098,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619565,GSM2083208,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,314,295,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328566,GSM2083208,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211933,RNA-Seq,43,363597766,PRJNA299180,SAMN04538362,354671898,Epi,GEO,public,sra,"s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX1619566,GSM2083209,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,363,338,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328565,GSM2083209,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211934,RNA-Seq,43,193016852,PRJNA299180,SAMN04538363,195085022,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619567,GSM2083210,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,193,186,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328564,GSM2083210,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211935,RNA-Seq,43,109159671,PRJNA299180,SAMN04538364,111926182,Epi,GEO,public,sra,"s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX1619568,GSM2083211,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,109,106,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328563,GSM2083211,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211936,RNA-Seq,43,118495229,PRJNA299180,SAMN04538365,124262612,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619569,GSM2083212,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,118,118,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328562,GSM2083212,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211937,RNA-Seq,43,61781712,PRJNA299180,SAMN04538366,73970849,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619570,GSM2083213,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,61,70,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328561,GSM2083213,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211938,RNA-Seq,43,171086207,PRJNA299180,SAMN04538367,172767624,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619571,GSM2083214,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,171,164,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328560,GSM2083214,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211939,RNA-Seq,43,167506930,PRJNA299180,SAMN04538368,168926318,Epi,GEO,public,sra,"ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX1619572,GSM2083215,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,167,161,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328559,GSM2083215,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211940,RNA-Seq,43,206330211,PRJNA299180,SAMN04538369,206664385,Epi,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1619573,GSM2083216,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,206,197,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328558,GSM2083216,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211941,RNA-Seq,43,251140898,PRJNA299180,SAMN04538370,249997086,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619574,GSM2083217,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,251,238,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328557,GSM2083217,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211942,RNA-Seq,43,73219540,PRJNA299180,SAMN04538371,76526459,Epi,GEO,public,sra,"gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX1619575,GSM2083218,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,73,72,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328556,GSM2083218,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211943,RNA-Seq,43,158997144,PRJNA299180,SAMN04538372,161117194,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1619576,GSM2083219,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,158,153,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328555,GSM2083219,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211944,RNA-Seq,43,163750493,PRJNA299180,SAMN04538373,165426363,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619577,GSM2083220,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,163,157,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328554,GSM2083220,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211945,RNA-Seq,43,38408546,PRJNA299180,SAMN04538374,39994789,Epi,GEO,public,sra,ncbi,ncbi.public,SRX1619578,GSM2083221,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,38,38,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328553,GSM2083221,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211946,RNA-Seq,43,227431601,PRJNA299180,SAMN04538375,230517793,Epi,GEO,public,sra,"gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX1619579,GSM2083222,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,227,219,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328552,GSM2083222,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727596,RNA-Seq,43,426161734,PRJNA299180,SAMN04194965,434905039,E3.5 ICM,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355343,GSM1912405,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,426,414,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121222,GSM1912405,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727290,RNA-Seq,43,288011850,PRJNA299180,SAMN04194538,312626183,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355037,GSM1912093,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,288,298,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121526,GSM1912093,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727134,RNA-Seq,43,531259668,PRJNA299180,SAMN04194919,555355691,ES2i,GEO,public,sra,"ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX1354881,GSM1911937,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,531,529,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121661,GSM1911937,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727342,RNA-Seq,43,313830168,PRJNA299180,SAMN04194822,338410474,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355089,GSM1912151,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,313,322,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121474,GSM1912151,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727119,RNA-Seq,43,121140159,PRJNA299180,SAMN04194696,137022249,ES2i,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354866,GSM1911922,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,121,130,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121675,GSM1911922,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727365,RNA-Seq,43,227192908,PRJNA299180,SAMN04194845,246619366,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355112,GSM1912174,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,227,235,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121451,GSM1912174,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727581,RNA-Seq,43,438288809,PRJNA299180,SAMN04194950,438477597,E3.5 ICM,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355328,GSM1912390,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,438,418,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121237,GSM1912390,NA,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727057,RNA-Seq,43,168033680,PRJNA299180,SAMN04194629,178326255,ES2i,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354804,GSM1911860,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,168,170,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121737,GSM1911860,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727244,RNA-Seq,43,270023832,PRJNA299180,SAMN04194612,295865580,ES,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354991,GSM1912047,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,270,282,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121548,GSM1912047,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727091,RNA-Seq,43,587090524,PRJNA299180,SAMN04194725,616374980,ES2i,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354838,GSM1911894,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,587,587,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121703,GSM1911894,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727481,RNA-Seq,43,672081873,PRJNA299180,SAMN04194736,687256412,Motor neuron,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355228,GSM1912290,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,672,655,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121336,GSM1912290,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727493,RNA-Seq,43,120611087,PRJNA299180,SAMN04194748,123642108,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355240,GSM1912302,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,120,117,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121324,GSM1912302,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727188,RNA-Seq,43,148031155,PRJNA299180,SAMN04194675,164637315,ES,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354935,GSM1911991,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,148,157,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121603,GSM1911991,male,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727128,RNA-Seq,43,141068208,PRJNA299180,SAMN04194705,153687717,ES2i,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354875,GSM1911931,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,141,146,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121666,GSM1911931,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727227,RNA-Seq,43,233276204,PRJNA299180,SAMN04194595,251698957,ES,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354974,GSM1912030,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,233,240,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121565,GSM1912030,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR3211916,RNA-Seq,43,334632149,PRJNA299180,SAMN04538345,327577520,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1619549,GSM2083192,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,334,312,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1328541,GSM2083192,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727539,RNA-Seq,43,71008609,PRJNA299180,SAMN04195037,73119702,E5.5 Epilbast,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355286,GSM1912348,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,71,69,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121278,GSM1912348,male,embryo,SRP064979,male C57BL/6J x female C57BL/6J
SRR2727402,RNA-Seq,43,136599218,PRJNA299180,SAMN04194766,144233248,Epi,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1355149,GSM1912211,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,136,137,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121415,GSM1912211,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
SRR2727123,RNA-Seq,43,184267857,PRJNA299180,SAMN04194700,206170268,ES2i,GEO,public,sra,"gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX1354870,GSM1911926,Illumina HiSeq 2000,SINGLE,cDNA,TRANSCRIPTOMIC,184,196,Mus musculus,ILLUMINA,2016-07-27T00:00:00Z,SRS1121671,GSM1911926,female,embryo,SRP064979,male CAST/EiJ x female C57BL/6J
